grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur
-9.0_112.0,-9.0,112.0,2018,2,4.865,5.17,43.45,1
-9.0_112.0,-9.0,112.0,2019,2,5.175,5.35,44.65,1
-9.0_112.0,-9.0,112.0,2020,3,4.99,5.23,74.73333333333333,1
-9.0_112.0,-9.0,112.0,2021,7,5.698571428571428,6.27,98.55714285714285,1
-9.0_112.0,-9.0,112.0,2022,1,4.9,4.9,34.2,1
-9.0_112.0,-9.0,112.0,2023,2,4.805,4.93,73.9,1
-9.0_112.0,-9.0,112.0,2024,1,4.82,4.82,115.1,1
-9.0_113.0,-9.0,113.0,2015,1,4.64,4.64,166.1,1
-9.0_113.0,-9.0,113.0,2016,1,4.62,4.62,156.3,1
-9.0_113.0,-9.0,113.0,2017,2,4.59,4.64,75.25,1
-9.0_113.0,-9.0,113.0,2019,2,5.71,6.91,85.25,1
-9.0_113.0,-9.0,113.0,2020,2,5.0600000000000005,5.16,73.45,1
-9.0_113.0,-9.0,113.0,2021,3,4.833333333333333,4.9,27.46666666666667,1
-9.0_113.0,-9.0,113.0,2023,1,5.02,5.02,60.8,1
-9.0_113.0,-9.0,113.0,2024,1,4.51,4.51,160.5,1
-9.0_114.0,-9.0,114.0,2019,5,5.256,6.18,44.1,1
-9.0_114.0,-9.0,114.0,2020,1,5.93,5.93,106.1,1
-9.0_114.0,-9.0,114.0,2021,1,5.99,5.99,115.7,1
-9.0_114.0,-9.0,114.0,2022,1,4.78,4.78,88.3,1
-9.0_115.0,-9.0,115.0,2016,2,4.595000000000001,4.65,15.8,1
-9.0_115.0,-9.0,115.0,2017,2,5.27,5.66,65.95,1
-9.0_115.0,-9.0,115.0,2018,2,4.645,4.65,10.0,1
-9.0_115.0,-9.0,115.0,2019,1,4.5,4.5,237.9,1
-9.0_115.0,-9.0,115.0,2020,3,5.226666666666667,5.61,55.199999999999996,1
-9.0_115.0,-9.0,115.0,2021,3,5.22,5.93,177.0,1
-9.0_115.0,-9.0,115.0,2022,8,4.725,5.08,31.625,1
-9.0_115.0,-9.0,115.0,2023,3,4.63,4.72,32.03333333333333,1
-9.0_115.0,-9.0,115.0,2024,1,4.78,4.78,19.6,1
-9.0_116.0,-9.0,116.0,2015,4,4.6775,4.9,78.975,1
-9.0_116.0,-9.0,116.0,2016,1,4.66,4.66,12.6,1
-9.0_116.0,-9.0,116.0,2018,74,4.909054054054054,5.62,12.90135135135135,1
-9.0_116.0,-9.0,116.0,2019,8,4.78,5.4,11.5,1
-9.0_116.0,-9.0,116.0,2020,6,4.793333333333333,5.39,170.79999999999998,1
-9.0_116.0,-9.0,116.0,2021,6,4.7683333333333335,4.91,10.0,1
-9.0_116.0,-9.0,116.0,2022,1,4.69,4.69,10.0,1
-9.0_116.0,-9.0,116.0,2023,3,4.706666666666667,4.94,10.0,1
-9.0_116.0,-9.0,116.0,2024,1,5.07,5.07,16.0,1
-9.0_116.0,-9.0,116.0,2025,2,4.545,4.56,11.75,1
-9.0_117.0,-9.0,117.0,2015,2,4.824999999999999,5.01,73.94999999999999,1
-9.0_117.0,-9.0,117.0,2016,2,5.145,5.7,16.1,1
-9.0_117.0,-9.0,117.0,2017,4,4.765,5.05,101.825,1
-9.0_117.0,-9.0,117.0,2018,1,4.63,4.63,17.6,1
-9.0_117.0,-9.0,117.0,2019,4,5.0175,5.46,65.3,1
-9.0_117.0,-9.0,117.0,2020,7,4.892857142857143,5.63,142.32857142857142,1
-9.0_117.0,-9.0,117.0,2021,4,4.8475,5.28,53.4,1
-9.0_117.0,-9.0,117.0,2022,3,4.579999999999999,4.68,10.0,1
-9.0_117.0,-9.0,117.0,2024,3,4.753333333333333,4.84,77.63333333333334,1
-9.0_117.0,-9.0,117.0,2025,2,4.699999999999999,4.76,12.55,1
-9.0_118.0,-9.0,118.0,2015,5,4.79,5.1,96.17999999999999,1
-9.0_118.0,-9.0,118.0,2016,2,4.535,4.56,116.9,1
-9.0_118.0,-9.0,118.0,2017,12,4.735,5.21,123.72500000000001,1
-9.0_118.0,-9.0,118.0,2018,4,4.585,4.68,138.55,1
-9.0_118.0,-9.0,118.0,2019,6,4.705,4.89,115.26666666666667,1
-9.0_118.0,-9.0,118.0,2020,3,4.613333333333333,4.84,123.36666666666666,1
-9.0_118.0,-9.0,118.0,2021,11,4.734545454545455,4.9,71.38181818181819,1
-9.0_118.0,-9.0,118.0,2022,4,4.905,5.17,136.975,1
-9.0_118.0,-9.0,118.0,2023,6,4.641666666666667,4.75,88.81666666666666,1
-9.0_118.0,-9.0,118.0,2024,1,4.53,4.53,112.8,1
-9.0_118.0,-9.0,118.0,2025,2,4.585,4.67,114.65,1
-9.0_119.0,-9.0,119.0,2015,2,4.595000000000001,4.69,182.6,1
-9.0_119.0,-9.0,119.0,2017,7,4.855714285714286,5.13,170.6142857142857,1
-9.0_119.0,-9.0,119.0,2018,5,4.688,4.93,177.5,1
-9.0_119.0,-9.0,119.0,2019,8,4.765000000000001,5.03,119.675,1
-9.0_119.0,-9.0,119.0,2020,3,4.623333333333333,4.77,140.56666666666666,1
-9.0_119.0,-9.0,119.0,2021,7,4.764285714285714,5.06,138.37142857142857,1
-9.0_119.0,-9.0,119.0,2022,6,4.736666666666666,4.93,122.45,1
-9.0_119.0,-9.0,119.0,2023,5,4.71,4.97,147.84,1
-9.0_119.0,-9.0,119.0,2024,3,4.760000000000001,4.9,159.46666666666667,1
-9.0_120.0,-9.0,120.0,2015,1,4.64,4.64,191.4,1
-9.0_120.0,-9.0,120.0,2018,1,4.86,4.86,177.4,1
-9.0_120.0,-9.0,120.0,2019,1,6.26,6.26,10.0,1
-9.0_120.0,-9.0,120.0,2020,2,6.07,6.24,184.85,1
-9.0_120.0,-9.0,120.0,2021,4,5.0675,5.52,98.125,1
-9.0_120.0,-9.0,120.0,2022,18,4.881666666666667,5.5,30.244444444444444,1
-9.0_120.0,-9.0,120.0,2023,2,4.75,4.93,34.0,1
-9.0_120.0,-9.0,120.0,2025,1,4.93,4.93,177.8,1
-9.0_121.0,-9.0,121.0,2015,3,4.88,4.99,176.6,1
-9.0_121.0,-9.0,121.0,2016,1,4.71,4.71,178.2,1
-9.0_121.0,-9.0,121.0,2017,3,4.8500000000000005,4.99,129.56666666666666,1
-9.0_121.0,-9.0,121.0,2018,2,4.5649999999999995,4.6,184.85,1
-9.0_121.0,-9.0,121.0,2020,2,5.6,6.21,98.35,1
-9.0_121.0,-9.0,121.0,2021,2,4.62,4.62,227.0,1
-9.0_121.0,-9.0,121.0,2023,4,4.935,5.52,128.625,1
-9.0_121.0,-9.0,121.0,2024,1,5.34,5.34,10.0,1
-9.0_122.0,-9.0,122.0,2015,2,4.825,5.07,197.05,1
-9.0_122.0,-9.0,122.0,2016,2,4.75,4.96,196.75,1
-9.0_122.0,-9.0,122.0,2017,2,4.6850000000000005,4.79,200.25,1
-9.0_122.0,-9.0,122.0,2019,3,5.33,6.44,80.36666666666666,1
-9.0_122.0,-9.0,122.0,2020,3,5.136666666666667,5.24,76.3,1
-9.0_122.0,-9.0,122.0,2021,5,5.328,5.78,105.64000000000001,1
-9.0_122.0,-9.0,122.0,2022,2,4.6,4.69,38.5,1
-9.0_122.0,-9.0,122.0,2024,2,4.74,4.78,176.25,1
-9.0_123.0,-9.0,123.0,2015,2,4.715,4.9,138.2,1
-9.0_123.0,-9.0,123.0,2016,1,4.74,4.74,10.0,1
-9.0_123.0,-9.0,123.0,2017,5,4.62,4.76,41.8,1
-9.0_123.0,-9.0,123.0,2018,1,4.51,4.51,175.2,1
-9.0_123.0,-9.0,123.0,2019,6,4.726666666666667,5.37,37.766666666666666,1
-9.0_123.0,-9.0,123.0,2021,3,4.986666666666667,5.44,130.63333333333333,1
-9.0_123.0,-9.0,123.0,2022,2,4.52,4.53,151.0,1
-9.0_123.0,-9.0,123.0,2023,1,4.85,4.85,178.5,1
-9.0_123.0,-9.0,123.0,2024,1,4.55,4.55,6.0,1
-9.0_123.0,-9.0,123.0,2025,2,4.720000000000001,4.82,106.0,1
-9.0_124.0,-9.0,124.0,2015,6,4.998333333333333,6.44,28.833333333333332,1
-9.0_124.0,-9.0,124.0,2016,3,4.7299999999999995,5.04,10.0,1
-9.0_124.0,-9.0,124.0,2018,1,4.63,4.63,125.8,1
-9.0_124.0,-9.0,124.0,2019,3,4.8999999999999995,5.22,139.56666666666666,1
-9.0_124.0,-9.0,124.0,2020,2,5.074999999999999,5.47,51.55,1
-9.0_124.0,-9.0,124.0,2021,2,5.18,5.84,80.45,1
-9.0_124.0,-9.0,124.0,2022,2,4.640000000000001,4.71,164.95,1
-9.0_124.0,-9.0,124.0,2024,4,4.715,4.97,77.475,1
-9.0_124.0,-9.0,124.0,2025,1,4.52,4.52,64.5,1
-9.0_125.0,-9.0,125.0,2015,8,4.71125,5.36,11.4375,1
-9.0_125.0,-9.0,125.0,2016,1,4.77,4.77,10.0,1
-9.0_125.0,-9.0,125.0,2019,2,5.1,5.65,56.95,1
-9.0_125.0,-9.0,125.0,2020,2,5.7,5.94,237.35,1
-9.0_125.0,-9.0,125.0,2021,3,5.33,6.09,150.23333333333332,1
-9.0_126.0,-9.0,126.0,2016,1,5.25,5.25,37.9,1
-9.0_126.0,-9.0,126.0,2017,1,4.73,4.73,10.0,1
-9.0_126.0,-9.0,126.0,2019,2,4.605,4.69,109.4,1
-9.0_126.0,-9.0,126.0,2020,3,5.609999999999999,6.36,157.53333333333333,1
-9.0_126.0,-9.0,126.0,2021,1,5.79,5.79,10.0,1
-9.0_127.0,-9.0,127.0,2019,1,6.02,6.02,89.2,1
-9.0_127.0,-9.0,127.0,2020,4,5.225,6.4,115.55,1
-9.0_127.0,-9.0,127.0,2021,3,5.116666666666666,5.68,268.53333333333336,1
-9.0_127.0,-9.0,127.0,2022,3,5.27,6.38,61.199999999999996,1
-9.0_127.0,-9.0,127.0,2023,1,5.3,5.3,65.5,1
-9.0_127.0,-9.0,127.0,2025,1,4.55,4.55,16.1,1
-9.0_128.0,-9.0,128.0,2015,2,4.6899999999999995,4.81,79.75,1
-9.0_128.0,-9.0,128.0,2016,4,4.702500000000001,4.8,57.575,1
-9.0_128.0,-9.0,128.0,2017,1,5.25,5.25,40.3,1
-9.0_128.0,-9.0,128.0,2019,5,4.878,5.28,20.139999999999997,1
-9.0_128.0,-9.0,128.0,2020,1,5.13,5.13,102.4,1
-9.0_128.0,-9.0,128.0,2021,4,4.875,4.99,31.650000000000002,1
-9.0_128.0,-9.0,128.0,2022,2,4.955,4.97,26.85,1
-9.0_128.0,-9.0,128.0,2024,1,4.51,4.51,12.3,1
-9.0_128.0,-9.0,128.0,2025,1,4.69,4.69,10.0,1
-9.0_129.0,-9.0,129.0,2015,1,4.74,4.74,51.3,1
-9.0_129.0,-9.0,129.0,2016,1,5.34,5.34,47.2,1
-9.0_129.0,-9.0,129.0,2017,1,5.34,5.34,50.7,1
-9.0_129.0,-9.0,129.0,2020,4,4.8925,5.41,93.85,1
-9.0_129.0,-9.0,129.0,2021,3,5.083333333333333,5.83,256.6666666666667,1
-9.0_129.0,-9.0,129.0,2022,2,4.835,5.06,65.25,1
-9.0_129.0,-9.0,129.0,2024,1,4.65,4.65,31.6,1
-9.0_130.0,-9.0,130.0,2018,1,4.82,4.82,62.2,1
-9.0_130.0,-9.0,130.0,2019,1,4.72,4.72,30.9,1
-9.0_130.0,-9.0,130.0,2021,1,4.67,4.67,83.9,1
-9.0_131.0,-9.0,131.0,2019,1,5.74,5.74,10.0,1
-9.0_131.0,-9.0,131.0,2021,1,4.91,4.91,10.0,1
-9.0_134.0,-9.0,134.0,2020,1,4.92,4.92,750.0,1
-9.0_134.0,-9.0,134.0,2021,2,5.11,5.11,16.1,1
-9.0_134.0,-9.0,134.0,2022,1,4.96,4.96,28.7,1
-9.0_135.0,-9.0,135.0,2019,1,5.25,5.25,10.0,1
-9.0_137.0,-9.0,137.0,2021,1,5.52,5.52,10.0,1
-9.0_95.0,-9.0,95.0,2021,1,5.11,5.11,310.6,1
-9.0_97.0,-9.0,97.0,2021,1,6.18,6.18,10.0,1
-9.0_98.0,-9.0,98.0,2021,1,6.55,6.55,10.0,1
-9.0_99.0,-9.0,99.0,2019,1,6.23,6.23,10.0,1
-9.0_99.0,-9.0,99.0,2020,1,5.58,5.58,10.0,1
-9.0_99.0,-9.0,99.0,2021,1,5.51,5.51,10.0,1
0.0_100.0,0.0,100.0,2016,1,4.93,4.93,10.0,1
0.0_100.0,0.0,100.0,2017,1,4.69,4.69,266.4,1
0.0_100.0,0.0,100.0,2021,4,4.9825,5.77,30.5,1
0.0_100.0,0.0,100.0,2022,2,4.805,4.84,10.0,1
0.0_101.0,0.0,101.0,2019,1,4.73,4.73,10.0,1
0.0_101.0,0.0,101.0,2020,1,5.58,5.58,10.0,1
0.0_101.0,0.0,101.0,2021,2,5.0,5.01,47.1,1
0.0_102.0,0.0,102.0,2020,1,5.41,5.41,10.0,1
0.0_102.0,0.0,102.0,2021,1,4.85,4.85,10.0,1
0.0_103.0,0.0,103.0,2019,1,6.26,6.26,10.0,1
0.0_103.0,0.0,103.0,2020,1,4.84,4.84,10.0,1
0.0_103.0,0.0,103.0,2021,4,5.16,5.41,149.1,1
0.0_104.0,0.0,104.0,2020,1,5.85,5.85,143.0,1
0.0_104.0,0.0,104.0,2021,1,5.75,5.75,154.8,1
0.0_105.0,0.0,105.0,2020,2,5.404999999999999,5.52,160.7,1
0.0_106.0,0.0,106.0,2019,1,5.79,5.79,10.0,1
0.0_106.0,0.0,106.0,2020,1,4.59,4.59,343.8,1
0.0_106.0,0.0,106.0,2021,3,5.97,6.41,10.0,1
0.0_107.0,0.0,107.0,2020,1,5.97,5.97,10.0,1
0.0_108.0,0.0,108.0,2019,2,6.109999999999999,6.22,10.0,1
0.0_108.0,0.0,108.0,2020,1,6.46,6.46,10.0,1
0.0_109.0,0.0,109.0,2019,1,6.28,6.28,10.0,1
0.0_109.0,0.0,109.0,2020,2,5.9350000000000005,6.08,226.5,1
0.0_110.0,0.0,110.0,2020,1,5.62,5.62,244.3,1
0.0_110.0,0.0,110.0,2021,4,5.975,6.13,87.5,1
0.0_110.0,0.0,110.0,2023,2,5.445,5.53,750.0,1
0.0_111.0,0.0,111.0,2020,2,5.27,5.7,551.75,1
0.0_111.0,0.0,111.0,2023,1,5.07,5.07,750.0,1
0.0_112.0,0.0,112.0,2020,2,6.175000000000001,6.36,10.0,1
0.0_112.0,0.0,112.0,2023,1,5.25,5.25,750.0,1
0.0_113.0,0.0,113.0,2020,2,5.385,5.91,10.0,1
0.0_113.0,0.0,113.0,2021,1,5.46,5.46,10.0,1
0.0_114.0,0.0,114.0,2020,4,5.65,6.14,46.325,1
0.0_114.0,0.0,114.0,2021,1,6.17,6.17,10.0,1
0.0_115.0,0.0,115.0,2020,3,5.163333333333333,5.66,164.23333333333332,1
0.0_115.0,0.0,115.0,2023,1,4.51,4.51,10.0,1
0.0_116.0,0.0,116.0,2018,1,5.15,5.15,10.0,1
0.0_116.0,0.0,116.0,2019,1,4.78,4.78,98.7,1
0.0_116.0,0.0,116.0,2020,1,5.95,5.95,10.0,1
0.0_117.0,0.0,117.0,2019,1,4.89,4.89,750.0,1
0.0_117.0,0.0,117.0,2021,1,5.88,5.88,10.0,1
0.0_118.0,0.0,118.0,2019,1,5.75,5.75,10.0,1
0.0_118.0,0.0,118.0,2020,1,4.7,4.7,30.5,1
0.0_119.0,0.0,119.0,2015,1,5.02,5.02,62.2,1
0.0_119.0,0.0,119.0,2018,5,4.576,4.71,10.0,1
0.0_119.0,0.0,119.0,2019,3,4.819999999999999,5.18,17.033333333333335,1
0.0_119.0,0.0,119.0,2020,2,5.395,5.47,264.3,1
0.0_119.0,0.0,119.0,2021,2,4.9350000000000005,5.21,10.0,1
0.0_119.0,0.0,119.0,2023,2,5.305,5.98,11.5,1
0.0_119.0,0.0,119.0,2024,1,5.18,5.18,31.1,1
0.0_120.0,0.0,120.0,2015,1,4.56,4.56,64.2,1
0.0_120.0,0.0,120.0,2017,4,5.11,5.53,50.625,1
0.0_120.0,0.0,120.0,2018,2,4.555,4.57,12.35,1
0.0_120.0,0.0,120.0,2019,1,4.7,4.7,10.0,1
0.0_120.0,0.0,120.0,2020,6,4.901666666666666,5.35,219.4333333333333,1
0.0_120.0,0.0,120.0,2021,6,5.198333333333333,5.68,33.65,1
0.0_120.0,0.0,120.0,2023,1,4.63,4.63,571.9,1
0.0_120.0,0.0,120.0,2024,2,4.915,5.2,69.8,1
0.0_121.0,0.0,121.0,2015,2,4.705,4.79,141.75,1
0.0_121.0,0.0,121.0,2017,2,5.220000000000001,5.4,78.6,1
0.0_121.0,0.0,121.0,2018,2,5.045,5.26,92.6,1
0.0_121.0,0.0,121.0,2019,2,4.91,5.13,419.25,1
0.0_121.0,0.0,121.0,2020,5,4.728,5.02,123.3,1
0.0_121.0,0.0,121.0,2021,4,4.6850000000000005,4.72,139.375,1
0.0_121.0,0.0,121.0,2022,1,4.94,4.94,181.9,1
0.0_121.0,0.0,121.0,2023,3,5.1000000000000005,5.32,113.7,1
0.0_121.0,0.0,121.0,2024,2,4.720000000000001,4.75,67.5,1
0.0_121.0,0.0,121.0,2025,3,5.16,5.97,128.36666666666667,1
0.0_122.0,0.0,122.0,2015,5,4.904,5.95,140.06,1
0.0_122.0,0.0,122.0,2016,3,4.866666666666666,5.22,106.83333333333333,1
0.0_122.0,0.0,122.0,2017,2,5.625,5.95,96.4,1
0.0_122.0,0.0,122.0,2018,2,4.99,5.13,179.7,1
0.0_122.0,0.0,122.0,2019,7,4.7942857142857145,5.11,105.15714285714286,1
0.0_122.0,0.0,122.0,2020,3,4.94,5.28,254.6,1
0.0_122.0,0.0,122.0,2021,4,5.115,5.66,74.15,1
0.0_122.0,0.0,122.0,2022,4,4.925,5.06,78.825,1
0.0_122.0,0.0,122.0,2023,1,4.51,4.51,82.8,1
0.0_122.0,0.0,122.0,2024,1,4.81,4.81,142.4,1
0.0_122.0,0.0,122.0,2025,2,5.48,6.35,129.3,1
0.0_123.0,0.0,123.0,2015,5,4.851999999999999,5.45,136.28,1
0.0_123.0,0.0,123.0,2016,5,4.906000000000001,5.28,195.64000000000001,1
0.0_123.0,0.0,123.0,2017,5,4.720000000000001,5.01,140.74,1
0.0_123.0,0.0,123.0,2018,1,5.09,5.09,242.0,1
0.0_123.0,0.0,123.0,2019,4,5.225,6.48,104.825,1
0.0_123.0,0.0,123.0,2020,3,5.1066666666666665,6.11,117.2,1
0.0_123.0,0.0,123.0,2021,16,5.176875,6.24,234.75625,1
0.0_123.0,0.0,123.0,2022,4,4.925,5.72,150.225,1
0.0_123.0,0.0,123.0,2023,4,4.6975,4.81,185.825,1
0.0_123.0,0.0,123.0,2024,3,4.816666666666666,5.11,170.70000000000002,1
0.0_124.0,0.0,124.0,2015,3,5.326666666666667,5.42,107.66666666666667,1
0.0_124.0,0.0,124.0,2017,5,4.8,5.37,97.5,1
0.0_124.0,0.0,124.0,2019,1,4.96,4.96,89.6,1
0.0_124.0,0.0,124.0,2020,8,4.79,5.33,90.9,1
0.0_124.0,0.0,124.0,2021,4,5.54,5.68,117.19999999999999,1
0.0_124.0,0.0,124.0,2022,6,4.915,5.47,122.73333333333333,1
0.0_124.0,0.0,124.0,2023,3,5.203333333333333,5.42,110.56666666666666,1
0.0_124.0,0.0,124.0,2024,1,4.56,4.56,21.0,1
0.0_124.0,0.0,124.0,2025,8,4.7475000000000005,4.97,8.675,1
0.0_125.0,0.0,125.0,2015,6,4.71,5.1,47.949999999999996,1
0.0_125.0,0.0,125.0,2018,8,4.84625,5.14,45.8625,1
0.0_125.0,0.0,125.0,2019,8,4.8475,5.3,33.0625,1
0.0_125.0,0.0,125.0,2020,9,4.7988888888888885,5.13,41.888888888888886,1
0.0_125.0,0.0,125.0,2021,2,4.995,5.25,377.6,1
0.0_125.0,0.0,125.0,2022,4,4.7375,5.06,28.55,1
0.0_125.0,0.0,125.0,2023,4,4.6975,4.9,52.775000000000006,1
0.0_125.0,0.0,125.0,2024,3,4.663333333333333,4.73,24.433333333333334,1
0.0_126.0,0.0,126.0,2015,10,4.957,5.73,43.22,1
0.0_126.0,0.0,126.0,2016,6,4.78,5.06,50.666666666666664,1
0.0_126.0,0.0,126.0,2017,4,4.725,4.83,34.85,1
0.0_126.0,0.0,126.0,2018,10,4.843,5.41,47.11,1
0.0_126.0,0.0,126.0,2019,26,4.964230769230769,7.02,34.919230769230765,1
0.0_126.0,0.0,126.0,2020,8,5.14,5.82,57.75,1
0.0_126.0,0.0,126.0,2021,23,4.901739130434782,6.08,48.18260869565218,1
0.0_126.0,0.0,126.0,2022,9,4.83,5.33,30.299999999999997,1
0.0_126.0,0.0,126.0,2023,6,4.815,5.65,32.15,1
0.0_126.0,0.0,126.0,2024,3,4.913333333333333,5.37,36.73333333333333,1
0.0_126.0,0.0,126.0,2025,1,4.58,4.58,12.7,1
0.0_127.0,0.0,127.0,2015,4,4.7675,4.98,27.799999999999997,1
0.0_127.0,0.0,127.0,2017,3,4.75,4.96,48.63333333333333,1
0.0_127.0,0.0,127.0,2019,2,4.835000000000001,4.98,98.3,1
0.0_127.0,0.0,127.0,2020,4,5.02,5.64,112.125,1
0.0_127.0,0.0,127.0,2021,1,4.75,4.75,122.2,1
0.0_127.0,0.0,127.0,2022,1,5.01,5.01,138.8,1
0.0_127.0,0.0,127.0,2023,1,4.53,4.53,138.0,1
0.0_128.0,0.0,128.0,2015,1,4.94,4.94,10.0,1
0.0_128.0,0.0,128.0,2020,2,5.2,5.24,165.2,1
0.0_128.0,0.0,128.0,2021,2,4.955,5.39,10.0,1
0.0_129.0,0.0,129.0,2016,2,5.375,6.12,23.45,1
0.0_129.0,0.0,129.0,2020,2,5.04,5.44,380.0,1
0.0_129.0,0.0,129.0,2021,1,5.13,5.13,10.0,1
0.0_129.0,0.0,129.0,2022,1,4.51,4.51,10.0,1
0.0_129.0,0.0,129.0,2023,2,4.845,4.92,187.0,1
0.0_131.0,0.0,131.0,2020,1,5.36,5.36,10.0,1
0.0_131.0,0.0,131.0,2024,1,4.93,4.93,10.0,1
0.0_132.0,0.0,132.0,2022,1,4.53,4.53,10.0,1
0.0_133.0,0.0,133.0,2016,1,4.6,4.6,10.0,1
0.0_133.0,0.0,133.0,2020,1,5.21,5.21,25.6,1
0.0_135.0,0.0,135.0,2020,1,5.77,5.77,10.0,1
0.0_95.0,0.0,95.0,2020,2,5.645,5.86,111.2,1
0.0_95.0,0.0,95.0,2021,1,6.06,6.06,253.1,1
0.0_95.0,0.0,95.0,2023,3,5.076666666666667,5.46,13.0,1
0.0_96.0,0.0,96.0,2015,2,4.925,5.17,39.05,1
0.0_96.0,0.0,96.0,2016,1,5.02,5.02,25.1,1
0.0_96.0,0.0,96.0,2018,7,4.824285714285714,5.54,32.128571428571426,1
0.0_96.0,0.0,96.0,2019,1,4.92,4.92,49.5,1
0.0_96.0,0.0,96.0,2020,2,4.785,4.89,401.40000000000003,1
0.0_96.0,0.0,96.0,2021,44,4.842727272727273,6.69,19.349999999999998,1
0.0_96.0,0.0,96.0,2022,9,4.837777777777777,5.73,22.144444444444446,1
0.0_96.0,0.0,96.0,2023,1,4.63,4.63,19.3,1
0.0_96.0,0.0,96.0,2024,3,5.113333333333333,5.33,10.0,1
0.0_97.0,0.0,97.0,2015,4,5.085,5.36,21.15,1
0.0_97.0,0.0,97.0,2016,5,4.724,4.83,18.72,1
0.0_97.0,0.0,97.0,2018,4,5.12,5.75,18.65,1
0.0_97.0,0.0,97.0,2019,4,5.245,5.79,31.799999999999997,1
0.0_97.0,0.0,97.0,2020,5,5.006,5.47,16.8,1
0.0_97.0,0.0,97.0,2022,2,4.72,4.76,32.95,1
0.0_98.0,0.0,98.0,2015,2,5.359999999999999,5.85,56.150000000000006,1
0.0_98.0,0.0,98.0,2016,3,4.843333333333334,5.25,53.43333333333334,1
0.0_98.0,0.0,98.0,2017,5,4.814,5.05,42.32,1
0.0_98.0,0.0,98.0,2018,8,4.96125,5.52,45.4125,1
0.0_98.0,0.0,98.0,2019,2,4.925,5.31,48.85,1
0.0_98.0,0.0,98.0,2020,5,4.970000000000001,5.55,78.47999999999999,1
0.0_98.0,0.0,98.0,2021,5,5.056,5.24,36.739999999999995,1
0.0_98.0,0.0,98.0,2022,4,4.7525,4.94,36.6,1
0.0_98.0,0.0,98.0,2023,3,5.3500000000000005,6.22,47.0,1
0.0_98.0,0.0,98.0,2024,4,4.845,5.35,21.95,1
0.0_98.0,0.0,98.0,2025,1,4.68,4.68,30.4,1
0.0_99.0,0.0,99.0,2015,1,4.65,4.65,94.0,1
0.0_99.0,0.0,99.0,2016,1,4.66,4.66,94.8,1
0.0_99.0,0.0,99.0,2017,3,4.82,4.86,10.4,1
0.0_99.0,0.0,99.0,2018,1,4.6,4.6,171.1,1
0.0_99.0,0.0,99.0,2019,1,4.94,4.94,160.3,1
0.0_99.0,0.0,99.0,2020,4,4.64,4.86,66.85,1
0.0_99.0,0.0,99.0,2021,1,4.55,4.55,131.7,1
0.0_99.0,0.0,99.0,2022,10,4.963,6.12,53.510000000000005,1
0.0_99.0,0.0,99.0,2024,1,4.5,4.5,134.0,1
1.0_100.0,1.0,100.0,2021,2,5.475,6.07,208.65,1
1.0_101.0,1.0,101.0,2020,1,5.06,5.06,10.0,1
1.0_101.0,1.0,101.0,2021,1,4.51,4.51,79.3,1
1.0_102.0,1.0,102.0,2019,1,5.8,5.8,10.0,1
1.0_102.0,1.0,102.0,2020,1,6.0,6.0,10.0,1
1.0_102.0,1.0,102.0,2021,1,5.69,5.69,10.0,1
1.0_103.0,1.0,103.0,2020,3,5.293333333333333,5.56,101.86666666666667,1
1.0_104.0,1.0,104.0,2021,1,4.99,4.99,10.0,1
1.0_105.0,1.0,105.0,2019,2,5.63,5.63,10.0,1
1.0_105.0,1.0,105.0,2021,1,6.06,6.06,10.0,1
1.0_106.0,1.0,106.0,2020,2,5.56,5.56,10.0,1
1.0_107.0,1.0,107.0,2020,3,5.8566666666666665,5.96,8.333333333333334,1
1.0_107.0,1.0,107.0,2021,1,5.42,5.42,10.0,1
1.0_108.0,1.0,108.0,2020,4,5.71,5.84,110.7,1
1.0_109.0,1.0,109.0,2020,3,6.263333333333333,6.3,430.1666666666667,1
1.0_109.0,1.0,109.0,2021,1,6.08,6.08,10.0,1
1.0_110.0,1.0,110.0,2020,4,5.0925,5.73,257.6,1
1.0_111.0,1.0,111.0,2019,1,5.74,5.74,10.0,1
1.0_111.0,1.0,111.0,2020,5,5.422,6.18,280.41999999999996,1
1.0_111.0,1.0,111.0,2021,1,5.33,5.33,10.0,1
1.0_112.0,1.0,112.0,2021,1,5.85,5.85,10.0,1
1.0_113.0,1.0,113.0,2020,1,6.33,6.33,10.0,1
1.0_113.0,1.0,113.0,2021,1,5.86,5.86,10.0,1
1.0_114.0,1.0,114.0,2021,1,5.26,5.26,119.3,1
1.0_115.0,1.0,115.0,2020,3,5.32,5.64,155.96666666666667,1
1.0_116.0,1.0,116.0,2021,1,5.73,5.73,280.8,1
1.0_116.0,1.0,116.0,2024,1,4.54,4.54,10.0,1
1.0_117.0,1.0,117.0,2019,1,6.66,6.66,10.0,1
1.0_117.0,1.0,117.0,2020,1,5.79,5.79,10.0,1
1.0_118.0,1.0,118.0,2015,1,4.51,4.51,10.0,1
1.0_118.0,1.0,118.0,2020,1,5.12,5.12,148.3,1
1.0_118.0,1.0,118.0,2024,1,5.27,5.27,11.0,1
1.0_119.0,1.0,119.0,2018,1,5.01,5.01,10.0,1
1.0_119.0,1.0,119.0,2019,1,4.65,4.65,10.3,1
1.0_119.0,1.0,119.0,2020,2,5.06,5.1,10.0,1
