grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur,event_count_next,event_next
-8.0_129.0,-8.0,129.0,2019,35,4.755714285714285,5.78,160.17428571428573,1,29,1
-8.0_129.0,-8.0,129.0,2020,29,4.842068965517241,5.83,156.94137931034484,1,39,1
-8.0_129.0,-8.0,129.0,2021,39,4.79948717948718,6.07,179.7871794871795,1,21,1
-8.0_129.0,-8.0,129.0,2022,21,4.784761904761905,5.16,147.78571428571428,1,24,1
-8.0_129.0,-8.0,129.0,2023,24,4.9904166666666665,6.33,159.32083333333333,1,14,1
-8.0_129.0,-8.0,129.0,2024,14,4.729285714285714,5.41,151.91428571428574,1,10,1
-8.0_130.0,-8.0,130.0,2015,8,4.94625,6.0,107.8875,1,2,1
-8.0_130.0,-8.0,130.0,2016,2,4.575,4.58,172.2,1,13,1
-8.0_130.0,-8.0,130.0,2017,13,4.817692307692308,5.45,118.53846153846152,1,5,1
-8.0_130.0,-8.0,130.0,2018,5,4.804,5.01,121.22,1,8,1
-8.0_130.0,-8.0,130.0,2019,8,4.91875,5.45,123.775,1,5,1
-8.0_130.0,-8.0,130.0,2020,5,4.788,4.88,113.66,1,7,1
-8.0_130.0,-8.0,130.0,2021,7,4.767142857142858,5.03,142.04285714285714,1,3,1
-8.0_130.0,-8.0,130.0,2022,3,5.0633333333333335,5.47,114.13333333333334,1,14,1
-8.0_130.0,-8.0,130.0,2023,14,4.758571428571429,5.35,109.24285714285716,1,2,1
-8.0_130.0,-8.0,130.0,2024,2,5.265000000000001,5.7,125.6,1,1,1
-8.0_131.0,-8.0,131.0,2015,1,5.26,5.26,58.3,1,1,1
-8.0_131.0,-8.0,131.0,2020,1,5.99,5.99,71.4,1,1,1
-9.0_100.0,-9.0,100.0,2020,2,5.93,5.96,10.0,1,1,1
-9.0_102.0,-9.0,102.0,2020,2,5.905,6.2,193.0,1,2,1
-9.0_103.0,-9.0,103.0,2019,1,4.67,4.67,10.0,1,1,1
-9.0_105.0,-9.0,105.0,2017,1,4.84,4.84,10.0,1,2,1
-9.0_106.0,-9.0,106.0,2017,4,5.11,5.7,38.6,1,2,1
-9.0_106.0,-9.0,106.0,2018,2,5.075,5.19,13.4,1,1,1
-9.0_106.0,-9.0,106.0,2019,1,4.76,4.76,10.0,1,4,1
-9.0_106.0,-9.0,106.0,2024,1,4.83,4.83,12.5,1,1,1
-9.0_107.0,-9.0,107.0,2015,8,5.095,5.87,40.3375,1,8,1
-9.0_107.0,-9.0,107.0,2016,8,4.83375,5.98,34.5625,1,11,1
-9.0_107.0,-9.0,107.0,2017,11,4.810909090909092,5.1,40.21818181818182,1,1,1
-9.0_107.0,-9.0,107.0,2018,1,4.68,4.68,10.0,1,5,1
-9.0_107.0,-9.0,107.0,2019,5,4.832,4.97,52.2,1,8,1
-9.0_107.0,-9.0,107.0,2020,8,4.95875,5.64,36.4625,1,4,1
-9.0_107.0,-9.0,107.0,2021,4,4.7225,4.93,10.65,1,7,1
-9.0_107.0,-9.0,107.0,2022,7,4.8342857142857145,5.17,37.91428571428571,1,6,1
-9.0_107.0,-9.0,107.0,2023,6,4.851666666666667,5.43,30.55,1,3,1
-9.0_107.0,-9.0,107.0,2024,3,5.446666666666666,6.73,63.23333333333333,1,1,1
-9.0_108.0,-9.0,108.0,2015,3,4.736666666666667,4.87,30.33333333333333,1,1,1
-9.0_108.0,-9.0,108.0,2016,1,4.69,4.69,32.6,1,4,1
-9.0_108.0,-9.0,108.0,2017,4,4.975,5.25,63.1,1,3,1
-9.0_108.0,-9.0,108.0,2018,3,4.696666666666666,4.91,48.3,1,13,1
-9.0_108.0,-9.0,108.0,2019,13,4.822307692307692,5.41,55.315384615384616,1,5,1
-9.0_108.0,-9.0,108.0,2020,5,4.748,4.97,13.74,1,2,1
-9.0_108.0,-9.0,108.0,2021,2,4.675,4.79,41.4,1,1,1
-9.0_108.0,-9.0,108.0,2022,1,5.17,5.17,40.2,1,1,1
-9.0_108.0,-9.0,108.0,2023,1,4.6,4.6,14.3,1,1,1
-9.0_108.0,-9.0,108.0,2024,1,4.55,4.55,39.7,1,2,1
-9.0_109.0,-9.0,109.0,2015,2,5.165,5.35,68.25,1,4,1
-9.0_109.0,-9.0,109.0,2019,3,4.6433333333333335,4.76,48.6,1,1,1
-9.0_109.0,-9.0,109.0,2022,4,4.645,4.72,29.55,1,2,1
-9.0_110.0,-9.0,110.0,2015,3,4.866666666666667,5.37,62.0,1,1,1
-9.0_110.0,-9.0,110.0,2018,2,5.125,5.24,46.2,1,2,1
-9.0_110.0,-9.0,110.0,2019,2,4.76,4.97,36.25,1,8,1
-9.0_110.0,-9.0,110.0,2020,8,4.94875,5.35,55.2625,1,11,1
-9.0_110.0,-9.0,110.0,2021,11,4.87,5.51,31.23636363636364,1,2,1
-9.0_110.0,-9.0,110.0,2024,2,4.96,5.4,30.25,1,1,1
-9.0_111.0,-9.0,111.0,2015,1,4.76,4.76,10.0,1,4,1
-9.0_111.0,-9.0,111.0,2020,3,4.943333333333333,5.43,73.2,1,7,1
-9.0_111.0,-9.0,111.0,2021,7,5.18,5.52,106.95714285714284,1,1,1
-9.0_111.0,-9.0,111.0,2022,1,5.21,5.21,97.7,1,5,1
-9.0_112.0,-9.0,112.0,2015,2,4.885,4.99,87.6,1,2,1
-9.0_112.0,-9.0,112.0,2016,2,4.825,5.08,70.45,1,1,1
-9.0_112.0,-9.0,112.0,2017,1,4.66,4.66,47.7,1,2,1
-9.0_112.0,-9.0,112.0,2018,2,4.865,5.17,43.45,1,2,1
-9.0_112.0,-9.0,112.0,2019,2,5.175,5.35,44.65,1,3,1
-9.0_112.0,-9.0,112.0,2020,3,4.99,5.23,74.73333333333333,1,7,1
-9.0_112.0,-9.0,112.0,2021,7,5.698571428571428,6.27,98.55714285714284,1,1,1
-9.0_112.0,-9.0,112.0,2022,1,4.9,4.9,34.2,1,2,1
-9.0_112.0,-9.0,112.0,2023,2,4.805,4.93,73.9,1,1,1
-9.0_113.0,-9.0,113.0,2015,1,4.64,4.64,166.1,1,1,1
-9.0_113.0,-9.0,113.0,2016,1,4.62,4.62,156.3,1,2,1
-9.0_113.0,-9.0,113.0,2019,2,5.71,6.91,85.25,1,2,1
-9.0_113.0,-9.0,113.0,2020,2,5.0600000000000005,5.16,73.45,1,3,1
-9.0_113.0,-9.0,113.0,2023,1,5.02,5.02,60.8,1,1,1
-9.0_114.0,-9.0,114.0,2019,5,5.256,6.18,44.1,1,1,1
-9.0_114.0,-9.0,114.0,2020,1,5.93,5.93,106.1,1,1,1
-9.0_114.0,-9.0,114.0,2021,1,5.99,5.99,115.7,1,1,1
-9.0_115.0,-9.0,115.0,2016,2,4.595000000000001,4.65,15.8,1,2,1
-9.0_115.0,-9.0,115.0,2017,2,5.27,5.66,65.95,1,2,1
-9.0_115.0,-9.0,115.0,2018,2,4.645,4.65,10.0,1,1,1
-9.0_115.0,-9.0,115.0,2019,1,4.5,4.5,237.9,1,3,1
-9.0_115.0,-9.0,115.0,2020,3,5.226666666666667,5.61,55.2,1,3,1
-9.0_115.0,-9.0,115.0,2021,3,5.22,5.93,177.0,1,8,1
-9.0_115.0,-9.0,115.0,2022,8,4.725,5.08,31.625,1,3,1
-9.0_115.0,-9.0,115.0,2023,3,4.63,4.72,32.03333333333333,1,1,1
-9.0_116.0,-9.0,116.0,2015,4,4.6775,4.9,78.975,1,1,1
-9.0_116.0,-9.0,116.0,2018,74,4.909054054054054,5.62,12.90135135135135,1,8,1
-9.0_116.0,-9.0,116.0,2019,8,4.78,5.4,11.5,1,6,1
-9.0_116.0,-9.0,116.0,2020,6,4.793333333333333,5.39,170.79999999999998,1,6,1
-9.0_116.0,-9.0,116.0,2021,6,4.7683333333333335,4.91,10.0,1,1,1
-9.0_116.0,-9.0,116.0,2022,1,4.69,4.69,10.0,1,3,1
-9.0_116.0,-9.0,116.0,2023,3,4.706666666666667,4.94,10.0,1,1,1
-9.0_116.0,-9.0,116.0,2024,1,5.07,5.07,16.0,1,2,1
-9.0_117.0,-9.0,117.0,2015,2,4.824999999999999,5.01,73.94999999999999,1,2,1
-9.0_117.0,-9.0,117.0,2016,2,5.145,5.7,16.1,1,4,1
-9.0_117.0,-9.0,117.0,2017,4,4.765,5.05,101.825,1,1,1
-9.0_117.0,-9.0,117.0,2018,1,4.63,4.63,17.6,1,4,1
-9.0_117.0,-9.0,117.0,2019,4,5.0175,5.46,65.3,1,7,1
-9.0_117.0,-9.0,117.0,2020,7,4.892857142857143,5.63,142.32857142857142,1,4,1
-9.0_117.0,-9.0,117.0,2021,4,4.8475,5.28,53.4,1,3,1
-9.0_117.0,-9.0,117.0,2024,3,4.753333333333333,4.84,77.63333333333334,1,2,1
-9.0_118.0,-9.0,118.0,2015,5,4.79,5.1,96.18,1,2,1
-9.0_118.0,-9.0,118.0,2016,2,4.535,4.56,116.9,1,12,1
-9.0_118.0,-9.0,118.0,2017,12,4.735,5.21,123.725,1,4,1
-9.0_118.0,-9.0,118.0,2018,4,4.585,4.68,138.55,1,6,1
-9.0_118.0,-9.0,118.0,2019,6,4.705,4.89,115.26666666666668,1,3,1
-9.0_118.0,-9.0,118.0,2020,3,4.613333333333333,4.84,123.36666666666666,1,11,1
-9.0_118.0,-9.0,118.0,2021,11,4.734545454545455,4.9,71.38181818181819,1,4,1
-9.0_118.0,-9.0,118.0,2022,4,4.905,5.17,136.975,1,6,1
-9.0_118.0,-9.0,118.0,2023,6,4.641666666666667,4.75,88.81666666666666,1,1,1
-9.0_118.0,-9.0,118.0,2024,1,4.53,4.53,112.8,1,2,1
-9.0_119.0,-9.0,119.0,2017,7,4.855714285714286,5.13,170.6142857142857,1,5,1
-9.0_119.0,-9.0,119.0,2018,5,4.688,4.93,177.5,1,8,1
-9.0_119.0,-9.0,119.0,2019,8,4.765000000000001,5.03,119.675,1,3,1
-9.0_119.0,-9.0,119.0,2020,3,4.623333333333333,4.77,140.56666666666666,1,7,1
-9.0_119.0,-9.0,119.0,2021,7,4.764285714285714,5.06,138.37142857142857,1,6,1
-9.0_119.0,-9.0,119.0,2022,6,4.736666666666666,4.93,122.45,1,5,1
-9.0_119.0,-9.0,119.0,2023,5,4.71,4.97,147.84,1,3,1
-9.0_120.0,-9.0,120.0,2018,1,4.86,4.86,177.4,1,1,1
-9.0_120.0,-9.0,120.0,2019,1,6.26,6.26,10.0,1,2,1
-9.0_120.0,-9.0,120.0,2020,2,6.07,6.24,184.85,1,4,1
-9.0_120.0,-9.0,120.0,2021,4,5.0675,5.52,98.125,1,18,1
-9.0_120.0,-9.0,120.0,2022,18,4.881666666666667,5.5,30.244444444444444,1,2,1
-9.0_121.0,-9.0,121.0,2015,3,4.88,4.99,176.6,1,1,1
-9.0_121.0,-9.0,121.0,2016,1,4.71,4.71,178.2,1,3,1
-9.0_121.0,-9.0,121.0,2017,3,4.8500000000000005,4.99,129.56666666666666,1,2,1
-9.0_121.0,-9.0,121.0,2020,2,5.6,6.21,98.35,1,2,1
-9.0_121.0,-9.0,121.0,2023,4,4.935,5.52,128.625,1,1,1
-9.0_122.0,-9.0,122.0,2015,2,4.825,5.07,197.05,1,2,1
-9.0_122.0,-9.0,122.0,2016,2,4.75,4.96,196.75,1,2,1
-9.0_122.0,-9.0,122.0,2019,3,5.33,6.44,80.36666666666666,1,3,1
-9.0_122.0,-9.0,122.0,2020,3,5.136666666666667,5.24,76.3,1,5,1
-9.0_122.0,-9.0,122.0,2021,5,5.328,5.78,105.64,1,2,1
-9.0_123.0,-9.0,123.0,2015,2,4.715,4.9,138.2,1,1,1
-9.0_123.0,-9.0,123.0,2016,1,4.74,4.74,10.0,1,5,1
-9.0_123.0,-9.0,123.0,2017,5,4.62,4.76,41.8,1,1,1
-9.0_123.0,-9.0,123.0,2018,1,4.51,4.51,175.2,1,6,1
-9.0_123.0,-9.0,123.0,2021,3,4.986666666666667,5.44,130.63333333333333,1,2,1
-9.0_123.0,-9.0,123.0,2022,2,4.52,4.53,151.0,1,1,1
-9.0_123.0,-9.0,123.0,2023,1,4.85,4.85,178.5,1,1,1
-9.0_123.0,-9.0,123.0,2024,1,4.55,4.55,6.0,1,2,1
-9.0_124.0,-9.0,124.0,2015,6,4.998333333333333,6.44,28.83333333333333,1,3,1
-9.0_124.0,-9.0,124.0,2018,1,4.63,4.63,125.8,1,3,1
-9.0_124.0,-9.0,124.0,2019,3,4.9,5.22,139.56666666666666,1,2,1
-9.0_124.0,-9.0,124.0,2020,2,5.074999999999999,5.47,51.55,1,2,1
-9.0_124.0,-9.0,124.0,2021,2,5.18,5.84,80.45,1,2,1
-9.0_124.0,-9.0,124.0,2024,4,4.715,4.97,77.475,1,1,1
-9.0_125.0,-9.0,125.0,2015,8,4.71125,5.36,11.4375,1,1,1
-9.0_125.0,-9.0,125.0,2019,2,5.1,5.65,56.95,1,2,1
-9.0_125.0,-9.0,125.0,2020,2,5.7,5.94,237.35,1,3,1
-9.0_126.0,-9.0,126.0,2016,1,5.25,5.25,37.9,1,1,1
-9.0_126.0,-9.0,126.0,2019,2,4.605,4.69,109.4,1,3,1
-9.0_126.0,-9.0,126.0,2020,3,5.609999999999999,6.36,157.53333333333333,1,1,1
-9.0_127.0,-9.0,127.0,2019,1,6.02,6.02,89.2,1,4,1
-9.0_127.0,-9.0,127.0,2020,4,5.225,6.4,115.55,1,3,1
-9.0_127.0,-9.0,127.0,2021,3,5.116666666666666,5.68,268.53333333333336,1,3,1
-9.0_127.0,-9.0,127.0,2022,3,5.27,6.38,61.2,1,1,1
-9.0_128.0,-9.0,128.0,2015,2,4.69,4.81,79.75,1,4,1
-9.0_128.0,-9.0,128.0,2016,4,4.702500000000001,4.8,57.575,1,1,1
-9.0_128.0,-9.0,128.0,2019,5,4.878,5.28,20.14,1,1,1
-9.0_128.0,-9.0,128.0,2020,1,5.13,5.13,102.4,1,4,1
-9.0_128.0,-9.0,128.0,2021,4,4.875,4.99,31.65,1,2,1
-9.0_128.0,-9.0,128.0,2024,1,4.51,4.51,12.3,1,1,1
-9.0_129.0,-9.0,129.0,2015,1,4.74,4.74,51.3,1,1,1
-9.0_129.0,-9.0,129.0,2016,1,5.34,5.34,47.2,1,1,1
-9.0_129.0,-9.0,129.0,2020,4,4.8925,5.41,93.85,1,3,1
-9.0_129.0,-9.0,129.0,2021,3,5.083333333333333,5.83,256.6666666666667,1,2,1
-9.0_130.0,-9.0,130.0,2018,1,4.82,4.82,62.2,1,1,1
-9.0_134.0,-9.0,134.0,2020,1,4.92,4.92,750.0,1,2,1
-9.0_134.0,-9.0,134.0,2021,2,5.11,5.11,16.1,1,1,1
-9.0_99.0,-9.0,99.0,2019,1,6.23,6.23,10.0,1,1,1
-9.0_99.0,-9.0,99.0,2020,1,5.58,5.58,10.0,1,1,1
0.0_100.0,0.0,100.0,2016,1,4.93,4.93,10.0,1,1,1
0.0_100.0,0.0,100.0,2021,4,4.9825,5.77,30.5,1,2,1
0.0_101.0,0.0,101.0,2019,1,4.73,4.73,10.0,1,1,1
0.0_101.0,0.0,101.0,2020,1,5.58,5.58,10.0,1,2,1
0.0_102.0,0.0,102.0,2020,1,5.41,5.41,10.0,1,1,1
0.0_103.0,0.0,103.0,2019,1,6.26,6.26,10.0,1,1,1
0.0_103.0,0.0,103.0,2020,1,4.84,4.84,10.0,1,4,1
0.0_104.0,0.0,104.0,2020,1,5.85,5.85,143.0,1,1,1
0.0_106.0,0.0,106.0,2019,1,5.79,5.79,10.0,1,1,1
0.0_106.0,0.0,106.0,2020,1,4.59,4.59,343.8,1,3,1
0.0_108.0,0.0,108.0,2019,2,6.109999999999999,6.22,10.0,1,1,1
0.0_109.0,0.0,109.0,2019,1,6.28,6.28,10.0,1,2,1
0.0_110.0,0.0,110.0,2020,1,5.62,5.62,244.3,1,4,1
0.0_113.0,0.0,113.0,2020,2,5.385,5.91,10.0,1,1,1
0.0_114.0,0.0,114.0,2020,4,5.65,6.14,46.325,1,1,1
0.0_116.0,0.0,116.0,2018,1,5.15,5.15,10.0,1,1,1
0.0_116.0,0.0,116.0,2019,1,4.78,4.78,98.7,1,1,1
0.0_118.0,0.0,118.0,2019,1,5.75,5.75,10.0,1,1,1
0.0_119.0,0.0,119.0,2018,5,4.576,4.71,10.0,1,3,1
0.0_119.0,0.0,119.0,2019,3,4.819999999999999,5.18,17.033333333333335,1,2,1
0.0_119.0,0.0,119.0,2020,2,5.395,5.47,264.3,1,2,1
0.0_119.0,0.0,119.0,2023,2,5.305,5.98,11.5,1,1,1
0.0_120.0,0.0,120.0,2017,4,5.11,5.53,50.625,1,2,1
0.0_120.0,0.0,120.0,2018,2,4.555,4.57,12.35,1,1,1
0.0_120.0,0.0,120.0,2019,1,4.7,4.7,10.0,1,6,1
0.0_120.0,0.0,120.0,2020,6,4.901666666666666,5.35,219.4333333333333,1,6,1
0.0_120.0,0.0,120.0,2023,1,4.63,4.63,571.9,1,2,1
0.0_121.0,0.0,121.0,2017,2,5.220000000000001,5.4,78.6,1,2,1
0.0_121.0,0.0,121.0,2018,2,5.045,5.26,92.6,1,2,1
0.0_121.0,0.0,121.0,2019,2,4.91,5.13,419.25,1,5,1
0.0_121.0,0.0,121.0,2020,5,4.728,5.02,123.3,1,4,1
0.0_121.0,0.0,121.0,2021,4,4.6850000000000005,4.72,139.375,1,1,1
0.0_121.0,0.0,121.0,2022,1,4.94,4.94,181.9,1,3,1
0.0_121.0,0.0,121.0,2023,3,5.1000000000000005,5.32,113.7,1,2,1
0.0_121.0,0.0,121.0,2024,2,4.720000000000001,4.75,67.5,1,3,1
0.0_122.0,0.0,122.0,2015,5,4.904,5.95,140.06,1,3,1
0.0_122.0,0.0,122.0,2016,3,4.866666666666666,5.22,106.83333333333331,1,2,1
0.0_122.0,0.0,122.0,2017,2,5.625,5.95,96.4,1,2,1
0.0_122.0,0.0,122.0,2018,2,4.99,5.13,179.7,1,7,1
0.0_122.0,0.0,122.0,2019,7,4.7942857142857145,5.11,105.15714285714286,1,3,1
0.0_122.0,0.0,122.0,2020,3,4.94,5.28,254.6,1,4,1
0.0_122.0,0.0,122.0,2021,4,5.115,5.66,74.15,1,4,1
0.0_122.0,0.0,122.0,2022,4,4.925,5.06,78.825,1,1,1
0.0_122.0,0.0,122.0,2023,1,4.51,4.51,82.8,1,1,1
0.0_122.0,0.0,122.0,2024,1,4.81,4.81,142.4,1,2,1
0.0_123.0,0.0,123.0,2015,5,4.851999999999999,5.45,136.28,1,5,1
0.0_123.0,0.0,123.0,2016,5,4.906000000000001,5.28,195.64,1,5,1
0.0_123.0,0.0,123.0,2017,5,4.720000000000001,5.01,140.74,1,1,1
0.0_123.0,0.0,123.0,2018,1,5.09,5.09,242.0,1,4,1
0.0_123.0,0.0,123.0,2019,4,5.225,6.48,104.825,1,3,1
0.0_123.0,0.0,123.0,2020,3,5.1066666666666665,6.11,117.2,1,16,1
0.0_123.0,0.0,123.0,2021,16,5.176875,6.24,234.75625,1,4,1
0.0_123.0,0.0,123.0,2022,4,4.925,5.72,150.225,1,4,1
0.0_123.0,0.0,123.0,2023,4,4.6975,4.81,185.825,1,3,1
0.0_124.0,0.0,124.0,2019,1,4.96,4.96,89.6,1,8,1
0.0_124.0,0.0,124.0,2020,8,4.79,5.33,90.9,1,4,1
0.0_124.0,0.0,124.0,2021,4,5.54,5.68,117.2,1,6,1
0.0_124.0,0.0,124.0,2022,6,4.915,5.47,122.73333333333332,1,3,1
0.0_124.0,0.0,124.0,2023,3,5.203333333333333,5.42,110.56666666666666,1,1,1
0.0_124.0,0.0,124.0,2024,1,4.56,4.56,21.0,1,8,1
0.0_125.0,0.0,125.0,2018,8,4.84625,5.14,45.8625,1,8,1
0.0_125.0,0.0,125.0,2019,8,4.8475,5.3,33.0625,1,9,1
0.0_125.0,0.0,125.0,2020,9,4.7988888888888885,5.13,41.888888888888886,1,2,1
0.0_125.0,0.0,125.0,2021,2,4.995,5.25,377.6,1,4,1
0.0_125.0,0.0,125.0,2022,4,4.7375,5.06,28.55,1,4,1
0.0_125.0,0.0,125.0,2023,4,4.6975,4.9,52.775000000000006,1,3,1
0.0_126.0,0.0,126.0,2015,10,4.957,5.73,43.22,1,6,1
0.0_126.0,0.0,126.0,2016,6,4.78,5.06,50.66666666666666,1,4,1
0.0_126.0,0.0,126.0,2017,4,4.725,4.83,34.85,1,10,1
0.0_126.0,0.0,126.0,2018,10,4.843,5.41,47.11,1,26,1
0.0_126.0,0.0,126.0,2019,26,4.964230769230769,7.02,34.919230769230765,1,8,1
0.0_126.0,0.0,126.0,2020,8,5.14,5.82,57.75,1,23,1
0.0_126.0,0.0,126.0,2021,23,4.901739130434782,6.08,48.18260869565218,1,9,1
0.0_126.0,0.0,126.0,2022,9,4.83,5.33,30.3,1,6,1
0.0_126.0,0.0,126.0,2023,6,4.815,5.65,32.15,1,3,1
0.0_126.0,0.0,126.0,2024,3,4.913333333333333,5.37,36.73333333333333,1,1,1
0.0_127.0,0.0,127.0,2019,2,4.835000000000001,4.98,98.3,1,4,1
0.0_127.0,0.0,127.0,2020,4,5.02,5.64,112.125,1,1,1
0.0_127.0,0.0,127.0,2021,1,4.75,4.75,122.2,1,1,1
0.0_127.0,0.0,127.0,2022,1,5.01,5.01,138.8,1,1,1
0.0_128.0,0.0,128.0,2020,2,5.2,5.24,165.2,1,2,1
0.0_129.0,0.0,129.0,2020,2,5.04,5.44,380.0,1,1,1
0.0_129.0,0.0,129.0,2021,1,5.13,5.13,10.0,1,1,1
0.0_129.0,0.0,129.0,2022,1,4.51,4.51,10.0,1,2,1
0.0_95.0,0.0,95.0,2020,2,5.645,5.86,111.2,1,1,1
0.0_96.0,0.0,96.0,2015,2,4.925,5.17,39.05,1,1,1
0.0_96.0,0.0,96.0,2018,7,4.824285714285714,5.54,32.128571428571426,1,1,1
0.0_96.0,0.0,96.0,2019,1,4.92,4.92,49.5,1,2,1
0.0_96.0,0.0,96.0,2020,2,4.785,4.89,401.4,1,44,1
0.0_96.0,0.0,96.0,2021,44,4.842727272727273,6.69,19.35,1,9,1
0.0_96.0,0.0,96.0,2022,9,4.837777777777777,5.73,22.14444444444445,1,1,1
0.0_96.0,0.0,96.0,2023,1,4.63,4.63,19.3,1,3,1
0.0_97.0,0.0,97.0,2015,4,5.085,5.36,21.15,1,5,1
0.0_97.0,0.0,97.0,2018,4,5.12,5.75,18.65,1,4,1
0.0_97.0,0.0,97.0,2019,4,5.245,5.79,31.8,1,5,1
0.0_98.0,0.0,98.0,2015,2,5.359999999999999,5.85,56.150000000000006,1,3,1
0.0_98.0,0.0,98.0,2016,3,4.843333333333334,5.25,53.43333333333334,1,5,1
0.0_98.0,0.0,98.0,2017,5,4.814,5.05,42.32,1,8,1
0.0_98.0,0.0,98.0,2018,8,4.96125,5.52,45.4125,1,2,1
0.0_98.0,0.0,98.0,2019,2,4.925,5.31,48.85,1,5,1
0.0_98.0,0.0,98.0,2020,5,4.970000000000001,5.55,78.47999999999999,1,5,1
0.0_98.0,0.0,98.0,2021,5,5.056,5.24,36.74,1,4,1
0.0_98.0,0.0,98.0,2022,4,4.7525,4.94,36.6,1,3,1
0.0_98.0,0.0,98.0,2023,3,5.3500000000000005,6.22,47.0,1,4,1
0.0_98.0,0.0,98.0,2024,4,4.845,5.35,21.95,1,1,1
0.0_99.0,0.0,99.0,2015,1,4.65,4.65,94.0,1,1,1
0.0_99.0,0.0,99.0,2016,1,4.66,4.66,94.8,1,3,1
0.0_99.0,0.0,99.0,2017,3,4.82,4.86,10.4,1,1,1
0.0_99.0,0.0,99.0,2018,1,4.6,4.6,171.1,1,1,1
0.0_99.0,0.0,99.0,2019,1,4.94,4.94,160.3,1,4,1
0.0_99.0,0.0,99.0,2020,4,4.64,4.86,66.85,1,1,1
0.0_99.0,0.0,99.0,2021,1,4.55,4.55,131.7,1,10,1
1.0_101.0,1.0,101.0,2020,1,5.06,5.06,10.0,1,1,1
1.0_102.0,1.0,102.0,2019,1,5.8,5.8,10.0,1,1,1
1.0_102.0,1.0,102.0,2020,1,6.0,6.0,10.0,1,1,1
1.0_107.0,1.0,107.0,2020,3,5.8566666666666665,5.96,8.333333333333334,1,1,1
1.0_109.0,1.0,109.0,2020,3,6.263333333333333,6.3,430.1666666666667,1,1,1
1.0_111.0,1.0,111.0,2019,1,5.74,5.74,10.0,1,5,1
1.0_111.0,1.0,111.0,2020,5,5.422,6.18,280.42,1,1,1
1.0_113.0,1.0,113.0,2020,1,6.33,6.33,10.0,1,1,1
1.0_117.0,1.0,117.0,2019,1,6.66,6.66,10.0,1,1,1
1.0_119.0,1.0,119.0,2018,1,5.01,5.01,10.0,1,1,1
1.0_119.0,1.0,119.0,2019,1,4.65,4.65,10.3,1,2,1
1.0_119.0,1.0,119.0,2020,2,5.06,5.1,10.0,1,2,1
1.0_120.0,1.0,120.0,2018,2,4.949999999999999,5.09,27.25,1,1,1
1.0_120.0,1.0,120.0,2019,1,4.74,4.74,49.5,1,1,1
1.0_120.0,1.0,120.0,2020,1,5.13,5.13,10.0,1,7,1
1.0_120.0,1.0,120.0,2023,1,5.36,5.36,17.8,1,1,1
1.0_121.0,1.0,121.0,2015,3,4.6866666666666665,4.99,26.666666666666668,1,1,1
1.0_121.0,1.0,121.0,2018,2,5.07,5.28,10.0,1,1,1
1.0_121.0,1.0,121.0,2019,1,5.2,5.2,48.2,1,2,1
1.0_121.0,1.0,121.0,2020,2,5.425,5.5,207.6,1,5,1
1.0_121.0,1.0,121.0,2023,1,4.93,4.93,58.5,1,2,1
1.0_121.0,1.0,121.0,2024,2,5.405,5.78,30.7,1,1,1
1.0_122.0,1.0,122.0,2015,2,4.875,5.03,15.8,1,5,1
1.0_122.0,1.0,122.0,2016,5,4.836,5.04,11.52,1,4,1
1.0_122.0,1.0,122.0,2019,3,4.923333333333333,5.04,170.46666666666667,1,4,1
1.0_122.0,1.0,122.0,2020,4,5.0475,5.53,116.85,1,10,1
1.0_122.0,1.0,122.0,2021,10,5.2170000000000005,5.89,60.75,1,1,1
1.0_122.0,1.0,122.0,2022,1,4.66,4.66,426.5,1,4,1
1.0_122.0,1.0,122.0,2023,4,4.6025,4.69,111.5,1,1,1
1.0_123.0,1.0,123.0,2015,2,4.795,4.84,10.0,1,2,1
1.0_123.0,1.0,123.0,2019,2,4.8100000000000005,4.86,30.1,1,4,1
1.0_123.0,1.0,123.0,2020,4,5.3025,6.06,310.05,1,1,1
1.0_123.0,1.0,123.0,2021,1,5.31,5.31,306.1,1,5,1
1.0_123.0,1.0,123.0,2024,2,4.93,5.08,142.2,1,1,1
1.0_124.0,1.0,124.0,2017,2,4.57,4.6,152.0,1,3,1
1.0_124.0,1.0,124.0,2018,3,4.706666666666667,4.85,259.2666666666667,1,1,1
1.0_124.0,1.0,124.0,2019,1,5.69,5.69,253.3,1,2,1
1.0_124.0,1.0,124.0,2020,2,5.58,5.63,198.2,1,5,1
1.0_124.0,1.0,124.0,2021,5,4.970000000000001,5.71,181.1,1,1,1
1.0_125.0,1.0,125.0,2015,2,4.995,5.24,93.15,1,2,1
1.0_125.0,1.0,125.0,2016,2,5.425,5.8,94.05,1,2,1
1.0_125.0,1.0,125.0,2017,2,4.605,4.66,82.6,1,3,1
1.0_125.0,1.0,125.0,2018,3,4.966666666666667,5.21,47.833333333333336,1,4,1
1.0_126.0,1.0,126.0,2015,31,4.981290322580645,6.29,48.83870967741935,1,21,1
1.0_126.0,1.0,126.0,2016,21,4.8185714285714285,5.32,52.2952380952381,1,8,1
1.0_126.0,1.0,126.0,2017,8,4.84,5.33,56.5375,1,11,1
1.0_126.0,1.0,126.0,2018,11,4.847272727272728,5.28,45.20909090909091,1,69,1
1.0_126.0,1.0,126.0,2019,69,4.974347826086957,7.05,22.975362318840578,1,29,1
